Attrition_Flag,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Total_Revolving_Bal,Contacts_Count_12_mon,Avg_Utilization_Ratio,Total_Trans_Amt,Months_Inactive_12_mon,Total_Relationship_Count,Total_Amt_Chng_Q4_Q1
1,79,1.135,2048,1,0.767,4863,3,1,0.725
1,80,0.905,841,1,0.254,4559,3,2,0.7
1,71,0.972,2071,3,0.675,5524,4,2,0.854
1,73,0.973,0,3,0.0,5443,4,1,0.508
1,75,0.923,2517,2,0.825,4698,3,1,1.177
1,81,0.929,1664,2,0.496,5200,2,1,0.862
1,82,0.864,1245,3,0.47,4911,2,1,0.712
1,71,0.775,1102,3,0.458,4543,4,2,0.736
0,50,0.562,1790,4,0.802,2888,3,1,0.798
1,83,0.729,0,3,0.0,4452,1,1,0.678
1,76,1.111,1262,0,0.604,5069,1,1,0.886
1,83,0.804,1495,1,0.684,4906,1,1,0.924
1,58,1.417,755,3,0.186,4301,3,2,0.873
1,63,0.853,2517,2,0.791,4017,1,1,0.726
1,75,0.829,1583,3,0.587,4071,2,1,0.648
1,62,0.55,1762,3,0.103,4231,3,2,0.409
1,87,0.776,0,1,0.0,4891,1,1,0.7
0,33,0.222,0,2,0.0,1507,2,5,0.101
1,71,1.367,972,3,0.599,4216,3,1,0.866
1,71,0.821,718,2,0.499,4447,3,1,0.571
1,87,0.891,0,1,0.0,4035,3,2,0.7
1,74,0.762,745,3,0.094,4588,1,1,0.714
1,62,0.722,0,3,0.0,5109,3,1,0.778
1,93,0.788,2426,2,0.3,5372,2,1,0.72
1,83,0.804,1573,3,0.741,4592,3,2,0.728
1,67,0.634,1715,3,0.502,3843,1,1,0.812
1,80,0.455,1408,3,0.646,5089,3,2,0.635
1,87,0.74,1899,3,0.776,5347,4,1,0.714
1,66,0.833,1476,1,0.372,4490,1,1,0.626
1,64,0.684,2027,2,0.489,4323,2,2,0.74
1,59,0.735,2403,3,0.07,4174,2,1,0.623
1,80,0.633,1255,2,0.671,5269,2,1,0.847
1,73,0.738,1334,1,0.615,4043,3,2,0.622
1,82,0.745,1276,1,0.609,4926,2,1,0.6
1,82,0.64,993,1,0.136,4828,1,2,0.507
1,74,1.114,0,2,0.0,4659,2,2,0.802
1,80,0.86,686,3,0.477,3499,1,1,0.68
1,81,0.976,1540,2,0.67,5154,2,1,0.708
1,85,0.545,836,1,0.218,4313,2,1,0.731
1,69,0.865,920,3,0.606,5067,3,1,0.825
1,63,0.75,1507,1,0.112,4266,3,2,0.84
1,76,0.767,0,3,0.0,4350,2,2,0.801
1,73,0.553,2216,1,0.223,4937,3,2,0.524
1,80,0.633,811,1,0.301,4413,1,1,0.767
0,42,0.5,0,2,0.0,2843,3,5,0.694
1,80,0.818,1263,2,0.63,4906,3,2,0.657
1,81,0.929,1189,0,0.248,4544,3,2,0.698
1,76,1.111,1639,1,0.525,4117,3,2,0.788
1,94,0.679,2517,3,0.46,5103,2,1,0.493
1,81,0.653,0,2,0.0,4812,2,1,0.819
0,47,0.621,0,3,0.0,2355,3,2,0.466
1,88,0.692,2517,3,0.786,4675,3,1,0.597
0,49,0.531,0,2,0.0,2614,2,6,0.706
1,77,0.791,1371,2,0.597,5483,3,1,0.604
1,75,0.786,0,2,0.0,4462,3,2,0.699
1,65,0.757,770,3,0.063,4601,1,1,0.612
1,61,0.743,1566,2,0.634,5011,3,2,0.811
1,66,0.571,892,2,0.037,3457,3,1,0.417
1,84,0.714,998,2,0.512,4630,1,1,0.619
1,75,0.786,0,1,0.0,4575,3,1,0.619
1,72,0.714,860,2,0.149,5298,3,1,0.708
0,57,0.727,0,6,0.0,2278,0,1,0.608
1,80,0.951,713,2,0.496,5099,3,1,0.806
1,87,0.642,0,2,0.0,4851,3,2,0.728
0,34,0.478,1631,2,0.359,2240,2,6,0.779
1,84,0.75,1305,1,0.659,5458,2,1,0.702
1,71,1.029,1747,2,0.623,5089,1,1,0.954
1,77,0.791,2250,1,0.883,4747,2,2,0.581
1,93,0.661,828,2,0.568,5401,2,1,0.852
0,37,0.321,0,3,0.0,2464,3,5,0.569
1,96,0.714,1409,0,0.712,5350,2,2,0.743
1,83,0.66,1262,1,0.569,4763,3,2,0.497
1,75,0.744,2517,2,0.591,3943,3,1,0.682
1,88,0.76,1742,3,0.677,4649,2,1,0.693
1,82,0.608,2007,3,0.37,4569,2,2,0.661
1,87,0.851,909,2,0.294,4797,3,1,0.832
1,86,0.87,0,3,0.0,4878,3,1,0.77
1,77,0.791,1017,3,0.465,4629,3,1,0.617
1,74,0.609,1649,3,0.618,4314,6,1,0.63
1,75,0.63,1156,1,0.646,5110,3,1,0.748
1,77,0.925,2511,3,0.886,4811,2,1,0.731
1,86,0.792,879,2,0.564,4805,2,2,0.874
1,83,0.729,0,3,0.0,4678,1,1,0.806
0,45,0.731,0,2,0.0,2220,5,1,0.596
1,70,0.842,834,2,0.58,4976,2,1,0.635
1,85,0.771,0,2,0.0,4679,1,2,0.81
0,46,0.394,0,2,0.0,2977,3,2,0.894
1,76,1.111,872,1,0.353,4426,3,2,0.991
1,74,0.805,1453,3,0.578,4025,3,2,0.649
0,53,0.656,0,2,0.0,3048,3,2,0.899
1,61,0.694,1099,2,0.103,5052,1,1,0.661
0,44,0.913,0,0,0.0,2932,2,6,0.89
1,82,0.745,1008,1,0.14,5169,1,2,0.727
1,75,0.829,1177,1,0.381,5237,4,2,1.01
1,70,0.591,0,2,0.0,4514,2,1,0.482
1,75,0.923,964,3,0.579,4881,3,1,1.049
1,84,0.75,1654,1,0.673,4468,3,1,0.565
1,58,1.071,0,3,0.0,5098,2,2,0.754
1,82,0.708,0,1,0.0,4494,1,2,0.728
1,77,0.925,1954,2,0.63,4699,1,2,0.473
1,90,0.765,0,1,0.0,5203,6,2,0.586
1,87,0.706,2336,2,0.575,5173,2,2,0.943
1,87,0.642,2209,2,0.644,4751,2,2,0.671
1,74,0.762,2517,1,0.194,4520,1,1,0.787
1,90,0.765,642,0,0.276,5413,1,2,0.814
0,52,0.733,855,3,0.195,2862,2,2,0.839
1,80,0.739,0,1,0.0,4380,2,2,0.538
1,96,0.574,891,1,0.498,4498,2,2,0.45
1,70,1.0,0,2,0.0,4109,3,2,0.74
1,83,0.804,1588,3,0.32,4436,6,2,0.669
1,80,0.702,1426,3,0.264,4643,3,1,0.595
0,55,0.667,0,6,0.0,2754,2,5,0.656
1,80,0.739,0,1,0.0,4191,2,2,0.646
1,81,1.077,1072,1,0.509,4833,2,2,0.514
1,82,0.547,861,3,0.459,5056,2,2,0.839
0,42,0.312,0,2,0.0,2299,3,5,0.602
1,84,0.787,1337,3,0.569,5115,3,1,0.613
1,65,0.512,0,2,0.0,4869,2,2,0.579
1,78,0.66,0,0,0.0,5216,1,1,0.61
1,75,0.875,2378,2,0.945,4746,2,2,1.033
1,82,1.0,0,3,0.0,4613,2,2,0.724
1,45,0.667,1801,3,0.528,3831,1,2,0.88
0,49,0.75,0,3,0.0,2851,4,2,0.902
1,83,0.694,2014,3,0.603,4725,3,2,0.688
0,54,0.742,2517,2,0.665,2401,3,6,0.574
1,71,0.651,1480,3,0.664,4431,2,1,0.533
0,42,0.556,795,2,0.219,2954,3,2,0.896
1,81,0.841,1302,1,0.593,4962,2,2,0.814
1,71,0.972,1936,1,0.726,4500,3,2,0.757
1,50,1.174,0,1,0.0,4220,4,1,0.788
1,78,0.95,2238,1,0.671,5321,1,1,0.644
1,89,0.854,2127,2,0.78,5578,3,2,0.814
0,45,0.452,1521,3,0.914,2878,3,4,0.874
1,90,0.698,1661,3,0.608,4981,3,1,0.726
1,82,0.673,996,1,0.577,5112,3,1,0.767
1,79,0.717,615,1,0.032,4351,2,2,0.708
1,82,0.745,1168,0,0.087,4031,2,1,0.625
1,84,0.909,0,3,0.0,4928,2,2,0.81
1,52,0.733,1573,3,0.248,3029,3,2,0.899
0,40,0.739,2517,3,0.977,1874,4,2,0.31
1,77,0.711,1696,2,0.5,4291,1,2,0.537
1,80,0.667,0,1,0.0,4834,3,2,0.686
1,82,0.745,1561,3,0.615,5039,3,1,0.894
0,56,0.647,2507,3,0.175,2083,4,6,0.433
1,80,0.739,1628,3,0.566,4752,1,1,0.631
0,51,1.217,970,3,0.645,2801,3,2,0.864
1,91,0.784,0,2,0.0,4930,2,2,0.782
1,85,0.667,0,2,0.0,4155,4,1,0.457
1,86,0.686,1022,3,0.211,4187,1,1,0.603
1,82,0.864,2517,1,0.886,4405,1,1,0.591
1,88,0.725,1927,1,0.647,5217,2,1,0.731
0,42,0.355,0,3,0.0,2198,2,1,0.331
1,92,0.84,0,1,0.0,4846,5,1,0.631
1,95,0.759,1198,2,0.556,5092,3,2,0.507
1,68,1.194,2414,3,0.871,5313,3,1,0.805
1,75,0.744,1819,3,0.642,4761,1,2,0.674
1,80,0.905,1375,3,0.886,5064,5,2,0.995
0,51,0.759,0,2,0.0,1968,2,5,0.596
1,58,0.706,1658,2,0.145,4677,3,1,0.989
1,91,0.857,0,2,0.0,4268,6,2,0.608
1,67,0.634,0,2,0.0,4633,2,1,0.709
1,86,0.755,1319,1,0.76,5045,3,1,0.667
0,50,0.515,0,3,0.0,2643,3,1,0.782
1,69,0.643,1076,3,0.044,4269,3,2,0.568
0,39,0.56,1445,3,0.755,2264,3,2,0.374
1,79,0.717,0,3,0.0,4564,3,2,0.721
1,85,0.735,1030,3,0.513,5337,1,2,0.881
1,75,0.829,1235,3,0.221,5220,2,1,0.549
1,79,0.681,2517,2,0.718,5034,1,2,0.612
0,40,0.481,595,2,0.357,2424,3,4,0.63
0,35,0.591,0,2,0.0,2235,3,2,0.694
1,67,1.094,911,3,0.278,4431,2,1,0.665
1,80,0.778,0,2,0.0,4680,3,1,0.685
0,46,0.586,0,3,0.0,3120,3,6,0.845
1,76,0.551,0,1,0.0,3645,2,1,0.577
1,75,1.083,1604,0,0.6,4766,3,2,0.62
1,66,0.886,0,2,0.0,4674,2,2,0.717
0,34,0.417,145,3,0.016,2563,3,2,0.765
1,64,0.882,1166,1,0.038,4146,3,1,0.715
1,76,0.727,1750,1,0.247,4691,2,1,0.618
1,81,0.929,661,2,0.353,4970,3,2,0.756
1,88,0.6,2517,3,0.876,4794,2,1,0.73
1,76,0.9,1660,1,0.245,4972,2,2,0.573
0,41,0.281,1116,4,0.046,2836,2,1,0.62
1,89,0.745,1365,1,0.476,4445,2,1,0.502
0,47,0.621,0,2,0.0,2598,6,2,0.876
0,38,0.583,2104,3,0.956,2408,3,4,0.648
0,54,0.742,2517,2,0.772,2461,1,2,0.636
1,70,0.75,0,1,0.0,4850,2,1,0.853
1,87,0.776,0,3,0.0,5390,3,1,0.61
1,83,0.766,1334,2,0.541,4806,3,2,0.95
1,65,0.667,1834,3,0.242,4783,3,1,0.818
0,51,0.821,2517,2,0.619,2899,3,2,0.957
0,27,0.227,0,3,0.0,2251,5,1,0.645
1,78,0.696,2115,2,0.426,4989,3,1,0.767
0,54,1.0,0,3,0.0,2703,4,6,0.974
1,81,0.884,0,3,0.0,5108,3,2,0.494
1,87,1.023,1465,1,0.42,4776,2,1,0.653
1,83,0.627,2305,1,0.098,7279,5,3,0.636
1,70,0.944,1627,3,0.706,3776,1,2,0.507
1,94,0.679,841,3,0.046,8512,3,2,0.888
1,90,0.579,2517,3,0.774,7418,1,3,0.878
1,87,0.673,2117,0,0.732,7471,3,3,0.79
1,91,0.655,1807,2,0.052,7663,4,3,0.665
1,83,0.566,2517,2,0.073,7427,1,3,0.814
1,98,0.719,2435,3,0.071,7758,1,3,0.77
1,83,0.804,1544,2,0.197,7904,3,3,0.715
1,84,0.647,1158,3,0.07,7761,6,3,0.692
1,70,0.628,2201,3,0.354,7693,2,2,0.832
1,95,0.508,1478,3,0.243,8442,2,3,0.849
1,91,0.569,2216,2,0.104,8693,3,3,0.921
1,80,0.818,1273,3,0.801,7352,3,2,0.64
1,86,0.509,1411,2,0.71,7249,1,3,0.799
1,77,0.638,0,1,0.0,7549,1,2,0.706
1,80,0.667,1665,1,0.048,8092,1,3,0.883
1,88,0.571,1713,2,0.673,8006,1,2,0.696
1,76,0.689,1516,2,0.318,7380,1,2,0.709
1,87,0.673,1797,1,0.108,7823,3,2,0.889
1,92,0.586,974,1,0.158,7434,2,2,0.703
1,88,0.467,1187,2,0.074,7471,3,2,0.597
1,89,0.618,1799,2,0.35,7548,2,3,0.94
1,75,0.744,2266,2,0.662,6932,2,3,0.659
1,86,0.654,1013,2,0.092,7302,2,3,0.697
1,91,0.596,0,3,0.0,8178,3,3,0.835
1,98,0.508,814,2,0.024,7889,3,2,0.735
1,86,0.623,1582,1,0.635,7719,2,2,0.76
1,80,0.633,0,2,0.0,7674,2,3,0.975
1,85,0.574,2014,1,0.14,7359,2,2,0.726
1,85,0.7,1010,0,0.292,8108,3,3,0.801
1,85,0.667,0,1,0.0,7494,2,3,0.809
1,104,0.529,1444,2,0.174,7553,3,2,0.698
1,93,0.632,2082,2,0.184,7179,2,2,0.733
0,50,0.471,1919,3,0.805,3512,3,2,0.5
1,96,0.574,2347,1,0.197,8257,3,2,0.842
1,86,0.509,968,1,0.328,7834,5,2,0.946
1,84,0.615,1265,2,0.234,7791,1,2,0.676
1,87,0.611,2517,1,0.205,7906,3,3,0.775
1,83,0.804,0,3,0.0,7595,2,3,0.644
1,89,0.679,1467,3,0.067,7409,3,3,0.696
1,69,0.917,2517,3,0.187,7582,2,2,0.781
1,95,0.557,2296,3,0.093,7910,1,2,0.808
1,85,0.604,2119,1,0.429,7460,2,2,0.718
0,59,0.439,0,4,0.0,4517,1,6,0.895
1,97,0.565,1303,3,0.066,8385,2,3,0.91
1,86,0.564,2517,2,0.085,7640,2,2,0.769
1,93,0.55,1192,1,0.177,7921,2,3,0.776
1,95,0.508,2451,2,0.258,7242,3,3,0.637
1,85,0.771,1848,2,0.426,7643,2,3,0.634
1,88,0.63,2119,2,0.854,8097,5,2,0.801
1,89,0.561,1744,3,0.57,7709,2,2,0.614
1,87,0.582,1925,3,0.056,8012,2,3,0.764
1,87,0.582,1803,1,0.072,7836,3,3,0.767
1,80,0.509,629,1,0.088,8216,3,3,0.807
1,93,0.576,1383,2,0.076,7728,3,2,0.705
1,90,0.731,2017,3,0.058,8453,1,3,0.93
1,91,0.655,0,1,0.0,7477,1,2,0.693
1,84,0.909,2517,2,0.101,7866,2,2,0.851
1,95,0.696,2167,2,0.172,7344,2,3,0.634
1,86,0.623,2517,2,0.073,7437,1,3,0.77
1,88,0.544,1182,2,0.143,7957,2,2,0.822
1,97,0.54,1903,2,0.138,7376,3,2,0.723
1,95,0.61,1904,0,0.334,7939,2,3,0.649
1,88,0.63,1464,0,0.227,7546,3,3,0.615
1,86,0.458,1200,3,0.219,7960,3,2,0.798
1,89,0.534,1594,2,0.425,7990,4,3,0.738
1,88,0.544,1946,3,0.064,7403,3,2,0.904
1,96,0.412,1143,1,0.197,8000,2,2,0.785
1,78,0.814,0,1,0.0,6800,2,2,0.594
1,75,0.705,2179,3,0.128,7391,1,2,0.738
1,93,0.576,1337,1,0.249,8947,3,3,0.845
1,88,0.571,761,3,0.022,7499,1,2,0.716
1,89,0.589,2414,1,0.087,8520,3,3,0.752
1,85,0.7,1060,1,0.058,7584,2,3,0.718
1,91,0.717,2130,1,0.077,7399,1,2,0.654
1,84,0.826,1359,1,0.164,7205,2,3,0.634
1,81,0.62,0,3,0.0,7766,2,3,0.682
1,69,0.865,2197,2,0.103,7053,2,2,0.647
1,87,0.706,2109,2,0.061,6832,3,3,0.703
1,98,0.607,1293,3,0.184,7381,1,2,0.628
1,85,0.635,2517,1,0.175,7042,3,3,0.709
0,51,0.645,460,3,0.119,4921,3,3,1.023
1,76,0.617,0,2,0.0,7517,2,2,0.679
1,73,0.553,2096,1,0.061,7042,2,3,0.666
0,56,0.333,1939,2,0.259,4923,3,2,0.994
0,51,0.457,1273,3,0.037,4777,3,2,0.977
1,93,0.603,2253,1,0.065,7836,2,2,0.853
1,84,0.647,2077,2,0.113,7509,3,3,0.718
1,88,0.517,1346,1,0.596,7745,6,3,0.813
1,92,0.614,1334,2,0.125,7332,4,3,0.702
1,92,0.643,1324,1,0.154,8854,1,2,0.897
1,78,0.733,2142,0,0.39,8328,1,3,1.014
1,82,0.708,1183,2,0.608,8423,1,2,0.806
1,77,0.604,1738,3,0.279,8284,1,2,0.829
1,90,0.579,1239,3,0.164,7613,1,2,0.854
1,77,0.791,1432,2,0.105,7796,3,3,0.836
0,42,0.5,2517,2,0.073,2691,3,3,0.618
1,82,0.608,713,3,0.021,7750,1,3,0.772
1,94,0.679,1766,2,0.11,8195,3,2,0.791
1,101,0.603,1625,2,0.68,7649,2,3,0.662
1,92,0.533,1082,2,0.031,7845,2,2,0.629
1,82,0.708,1302,3,0.063,7192,3,2,0.793
1,95,0.696,1426,3,0.041,7582,2,2,0.823
1,82,0.577,2113,3,0.566,7059,1,2,0.684
1,83,0.729,2138,2,0.94,7768,2,3,0.742
1,64,0.684,1360,0,0.185,7679,3,2,0.744
1,80,0.905,1405,1,0.734,7265,2,2,0.699
1,93,0.722,789,3,0.186,8186,3,2,0.925
1,88,0.66,1250,2,0.585,7782,1,3,0.74
1,88,0.66,1694,2,0.089,8032,2,3,0.702
1,82,0.608,1186,3,0.088,7377,2,2,0.56
1,87,0.673,1289,3,0.144,7422,3,3,0.651
1,92,0.614,1402,1,0.21,7468,3,3,0.695
1,89,0.589,1677,3,0.268,8162,3,3,0.769
1,92,0.673,1913,1,0.055,7535,2,3,0.84
1,77,0.54,1264,2,0.037,7827,2,3,0.774
1,95,0.667,1255,1,0.095,8126,2,1,0.81
1,77,0.638,1143,3,0.115,7300,3,2,0.661
1,82,0.608,2019,3,0.218,7841,2,2,0.707
1,88,0.492,1649,3,0.348,7802,1,1,0.748
0,60,0.395,0,2,0.0,4724,3,2,0.999
1,85,0.7,1739,2,0.87,7694,2,1,0.821
1,87,0.526,2098,0,0.061,6932,2,2,0.746
1,74,0.721,1509,1,0.172,8020,1,1,0.845
1,76,0.652,1623,3,0.066,7772,2,1,0.791
1,96,0.574,0,3,0.0,7555,2,1,0.727
1,76,0.767,1106,2,0.032,7936,2,1,0.776
1,80,0.633,1585,2,0.258,7906,2,1,0.713
1,94,0.593,1020,1,0.069,8796,2,2,0.896
1,89,0.561,1699,3,0.173,7962,1,2,0.62
1,85,0.518,2278,2,0.581,7685,3,1,0.672
1,82,0.783,1412,2,0.115,7470,5,1,0.643
1,89,0.648,2035,1,0.625,7075,3,2,0.655
1,74,0.721,2389,1,0.126,7664,2,1,0.81
1,86,0.564,1635,1,0.047,7219,2,2,0.768
1,84,0.787,0,1,0.0,8424,1,2,0.681
0,55,0.486,0,2,0.0,4739,3,5,1.039
1,96,0.627,2517,2,0.107,7370,1,1,0.676
1,73,0.659,2077,1,0.397,7321,3,1,0.656
1,93,0.632,1298,3,0.041,7641,1,1,0.681
1,84,0.68,2517,3,0.405,7689,2,2,0.716
1,95,0.583,2019,2,0.058,7774,2,1,0.706
1,88,0.6,1584,1,0.054,7566,1,1,0.738
1,97,0.54,1705,3,0.622,6993,1,2,0.605
1,73,0.738,2065,3,0.726,7345,2,2,0.638
1,90,0.579,1710,3,0.177,7682,2,1,0.745
1,89,0.534,1673,1,0.062,7409,2,1,0.691
1,84,0.647,1121,1,0.215,7153,2,2,0.578
1,84,0.75,1356,3,0.09,7737,2,2,0.754
1,87,0.673,1995,2,0.642,7535,1,1,0.668
1,105,0.544,2379,1,0.195,8426,1,2,0.769
1,81,0.688,1701,3,0.074,8070,2,2,0.846
1,83,0.729,988,2,0.456,7199,2,1,0.619
1,95,0.667,810,3,0.023,7917,1,2,0.787
1,85,0.604,2314,3,0.336,8778,2,1,0.84
0,49,0.815,2517,1,0.097,4847,2,1,1.046
0,56,0.806,986,3,0.314,4724,2,4,1.002
1,93,0.5,1858,3,0.154,7222,2,2,0.645
1,89,0.648,1435,3,0.086,7642,3,2,0.76
1,98,0.556,1542,1,0.045,7443,2,1,0.603
1,93,0.525,855,2,0.026,7190,1,2,0.728
1,80,0.702,1845,3,0.172,7302,1,2,0.689
1,86,0.536,1501,3,0.151,8505,1,1,0.822
1,82,0.745,1101,1,0.532,7307,5,6,0.741
1,88,0.63,1871,2,0.165,7849,2,4,0.859
1,85,0.635,1337,2,0.039,7919,3,3,0.704
1,96,0.6,0,1,0.0,8094,1,2,0.742
1,92,0.736,1559,2,0.177,8575,3,2,0.909
1,83,0.729,1917,3,0.268,7892,3,1,0.727
0,55,0.486,2517,3,0.562,4996,3,1,1.022
1,97,0.54,1272,3,0.237,7730,2,1,0.708
1,89,0.618,0,2,0.0,7686,3,2,0.678
0,59,0.639,1606,2,0.678,4506,3,5,0.956
1,98,0.633,958,3,0.041,7570,2,2,0.646
1,83,0.694,1771,3,0.386,7479,1,1,0.647
1,97,0.644,1130,2,0.172,7729,3,2,0.823
0,62,0.442,0,3,0.0,4983,2,1,1.031
0,50,0.724,0,3,0.0,4830,3,4,1.018
1,98,0.581,0,3,0.0,7588,3,2,0.704
0,47,0.382,0,1,0.0,4801,2,2,1.033
1,74,0.609,1118,2,0.032,7734,1,1,0.671
1,92,0.586,1448,1,0.099,8160,4,2,0.895
1,82,0.64,2517,2,0.2,8362,3,1,0.875
1,90,0.552,1222,2,0.28,7223,2,1,0.648
1,75,0.596,1970,1,0.577,8254,3,1,0.804
1,82,0.783,0,1,0.0,7612,2,1,0.63
1,71,0.821,2517,2,0.234,8352,3,2,1.087
0,57,0.295,687,3,0.02,4822,3,2,1.015
1,72,1.0,1514,0,0.044,7333,2,2,0.736
0,60,0.463,0,2,0.0,4754,3,1,0.997
1,79,0.491,915,2,0.107,7341,3,2,0.637
0,64,0.524,0,3,0.0,4859,3,4,1.049
1,75,0.875,2076,1,0.272,7710,1,1,0.759
1,76,0.434,1124,1,0.585,8049,4,2,0.766
1,75,0.875,1640,3,0.292,7890,1,2,0.893
1,74,0.682,708,3,0.311,7735,3,1,0.677
1,101,0.485,1802,2,0.052,7936,2,1,0.871
0,58,0.611,2108,2,0.224,4633,2,6,0.891
1,86,0.623,2474,3,0.331,8213,1,2,0.674
1,90,0.607,1281,2,0.333,7930,2,2,0.777
0,57,0.541,0,1,0.0,4734,2,2,0.965
1,74,0.682,1351,1,0.283,7590,1,2,0.785
1,104,0.677,1873,2,0.054,7703,1,1,0.629
1,80,0.818,2265,3,0.438,8211,2,2,0.715
0,59,0.639,0,2,0.0,4805,1,6,1.047
1,95,0.638,1631,2,0.077,7653,3,2,0.731
1,82,0.608,2452,2,0.071,7111,3,2,0.707
1,88,0.6,0,2,0.0,7919,2,1,0.723
0,53,0.432,1811,2,0.222,5043,6,1,1.043
1,83,0.509,686,2,0.021,8452,1,2,0.761
1,93,0.603,1816,1,0.33,7985,3,2,0.678
1,80,0.538,1544,1,0.407,7872,3,2,0.72
1,86,0.593,2130,1,0.368,7950,1,1,0.813
1,87,0.642,810,2,0.042,7604,3,1,0.746
1,87,0.554,1934,1,0.681,8644,2,2,0.873
1,87,0.642,1974,2,0.483,7932,2,2,0.775
1,83,0.537,0,2,0.0,7926,3,1,0.814
0,48,0.655,1974,2,0.218,4638,2,1,1.027
1,93,0.661,2517,2,0.226,8526,2,1,0.8
1,75,0.705,2058,3,0.672,7289,3,1,0.622
1,86,0.564,2135,3,0.089,7885,2,2,0.749
1,86,0.593,942,3,0.027,7665,1,2,0.75
1,82,0.673,1146,1,0.052,8055,1,1,0.842
1,86,0.483,693,3,0.315,7342,2,1,0.654
1,87,0.45,1580,3,0.17,7825,3,2,0.877
1,89,0.648,1342,3,0.039,7283,4,2,0.69
1,88,0.544,1618,2,0.214,7570,3,1,0.72
1,94,0.679,0,3,0.0,8027,3,2,0.709
1,79,0.58,1287,1,0.085,7724,1,2,0.868
1,81,0.528,0,1,0.0,7855,1,2,0.855
1,106,0.738,1322,0,0.199,8396,1,2,0.698
1,94,0.516,2128,2,0.248,7850,1,1,0.821
1,75,0.667,2330,1,0.068,7635,1,2,0.693
1,85,0.635,2517,3,0.073,8186,3,2,0.759
0,53,0.559,0,2,0.0,5147,4,2,1.043
1,82,0.608,1257,3,0.477,7136,1,1,0.661
1,95,0.532,2220,1,0.233,7041,3,1,0.712
0,58,0.487,2517,2,0.231,4935,2,1,1.028
1,98,0.508,1085,0,0.129,7697,1,1,0.696
1,90,0.5,1980,2,0.16,8113,3,2,0.791
0,54,0.35,274,3,0.04,4885,3,4,0.998
1,80,0.569,0,1,0.0,7587,1,2,0.71
1,76,0.81,1731,1,0.054,7564,2,2,0.751
1,81,0.688,1588,2,0.046,7512,2,1,0.745
1,81,0.841,1992,2,0.125,8302,3,2,0.739
0,54,0.588,1085,2,0.031,4805,3,1,1.047
1,77,0.54,1718,1,0.705,8028,3,1,0.608
1,91,0.596,985,1,0.216,7333,3,2,0.592
1,91,0.596,829,3,0.076,7685,3,1,0.749
1,81,0.688,1630,3,0.157,7702,2,1,0.755
1,94,0.567,1873,2,0.084,7586,1,2,0.701
1,81,0.688,1411,2,0.367,8444,3,1,0.785
1,69,0.725,1954,3,0.057,7594,1,2,0.755
0,48,0.548,0,2,0.0,4864,3,1,0.964
1,90,0.731,1802,1,0.166,7974,3,1,0.706
1,95,0.462,1481,2,0.253,8417,1,2,0.711
1,96,0.548,1970,1,0.171,7180,2,1,0.705
1,82,0.608,2517,3,0.211,7998,2,2,0.781
1,79,0.646,0,2,0.0,7899,2,1,0.828
1,89,0.508,2507,1,0.813,7787,2,2,0.687
1,87,0.776,1898,2,0.204,8427,2,1,0.655
1,97,0.59,0,3,0.0,7739,2,1,0.64
1,82,0.414,1461,1,0.118,7855,5,1,0.645
1,81,0.588,1395,1,0.093,7603,6,1,0.625
1,94,0.492,2151,3,0.334,7123,1,1,0.64
1,80,0.739,837,2,0.112,8281,4,1,0.828
1,85,0.574,1054,3,0.295,7963,2,2,0.775
1,93,0.5,1950,3,0.701,9331,3,1,0.98
1,79,0.681,1991,2,0.058,7520,5,2,0.718
1,86,0.755,2507,3,0.601,7905,2,1,0.832
1,87,0.642,628,1,0.027,7358,2,2,0.837
1,89,0.648,1502,2,0.216,7510,2,1,0.624
1,86,0.654,2345,3,0.329,7729,3,2,0.699
1,91,0.596,0,1,0.0,7714,1,1,0.708
1,102,0.522,1633,3,0.556,8235,2,2,0.857
1,86,0.654,2399,2,0.362,7023,3,1,0.681
1,92,0.533,2192,3,0.07,7685,3,2,0.868
0,56,0.474,0,1,0.0,4863,3,2,1.038
1,65,0.857,1022,3,0.522,7847,3,1,0.78
0,55,0.341,989,2,0.029,4810,2,6,1.021
1,91,0.685,2018,3,0.259,7561,1,2,0.684
1,99,0.707,1837,3,0.285,8001,2,2,0.717
1,107,0.672,1175,2,0.104,8313,2,1,0.699
0,65,0.512,593,4,0.025,4758,3,2,0.987
0,56,0.556,0,5,0.0,4684,3,5,1.031
1,94,0.679,2191,2,0.286,7886,3,2,0.682
1,88,0.913,1022,1,0.03,8202,2,2,0.743
1,85,0.667,1590,3,0.237,7946,2,1,0.847
1,85,0.635,1429,1,0.13,7850,3,1,0.751
1,86,0.509,2517,2,0.073,8087,3,2,0.778
1,82,0.708,1534,3,0.067,7009,1,1,0.701
1,83,0.627,1377,2,0.078,8104,2,2,0.861
1,87,0.673,1464,1,0.042,7690,1,2,0.689
1,86,0.623,1829,2,0.102,7149,2,2,0.675
1,85,0.545,2517,2,0.454,6984,2,2,0.767
1,86,0.686,0,2,0.0,7400,1,2,0.779
1,97,0.54,0,2,0.0,7495,1,1,0.765
1,89,0.679,1434,3,0.247,8202,2,2,0.715
1,72,0.714,1421,1,0.557,8063,2,2,0.819
1,91,0.625,1509,3,0.044,7167,1,2,0.728
0,59,0.372,2415,3,0.222,4619,3,5,0.933
0,53,0.395,0,2,0.0,4738,2,2,1.058
